ID,accepted
101777,1.0
101778,1.0
101779,1.0
101780,1.0
101781,1.0
101782,1.0
101783,1.0
101784,1.0
101785,1.0
101786,1.0
101787,1.0
101788,1.0
101789,1.0
101790,1.0
101791,1.0
101792,1.0
101793,1.0
101794,1.0
101795,1.0
101796,1.0
101797,1.0
101798,1.0
101799,1.0
101800,1.0
101801,1.0
101802,1.0
101803,1.0
101804,1.0
101805,1.0
101806,1.0
101807,1.0
101808,1.0
101809,1.0
101810,1.0
101811,1.0
101812,1.0
101813,1.0
101814,1.0
101815,1.0
101816,1.0
101817,1.0
101818,1.0
101819,1.0
101820,1.0
101821,1.0
101822,1.0
101823,1.0
101824,1.0
101825,1.0
101826,1.0
101827,1.0
101828,1.0
101829,1.0
101830,1.0
101831,1.0
101832,1.0
101833,1.0
101834,1.0
101835,1.0
101836,1.0
101837,1.0
101838,1.0
101839,1.0
101840,1.0
101841,1.0
101842,1.0
101843,1.0
101844,1.0
101845,1.0
101846,1.0
101847,1.0
101848,1.0
101849,1.0
101850,1.0
101851,1.0
101852,1.0
101853,1.0
101854,1.0
101855,1.0
101856,1.0
101857,1.0
101858,1.0
101859,1.0
101860,1.0
101861,1.0
101862,1.0
101863,1.0
101864,1.0
101865,1.0
101866,1.0
101867,1.0
101868,1.0
101869,1.0
101870,1.0
101871,1.0
101872,1.0
101873,1.0
101874,1.0
101875,1.0
101876,1.0
101877,1.0
101878,1.0
101879,1.0
101880,1.0
101881,1.0
101882,1.0
101883,1.0
101884,1.0
101885,1.0
101886,1.0
101887,1.0
101888,1.0
101889,1.0
101890,1.0
101891,1.0
101892,1.0
101893,1.0
101894,1.0
101895,1.0
101896,1.0
101897,1.0
101898,1.0
101899,1.0
101900,1.0
101901,1.0
101902,1.0
101903,1.0
101904,1.0
101905,1.0
101906,1.0
101907,1.0
101908,1.0
101909,1.0
101910,1.0
101911,1.0
101912,1.0
101913,1.0
101914,1.0
101915,1.0
101916,1.0
101917,1.0
101918,1.0
101919,1.0
101920,1.0
101921,1.0
101922,1.0
101923,1.0
101924,1.0
101925,1.0
101926,1.0
101927,1.0
101928,1.0
101929,1.0
101930,1.0
101931,1.0
101932,1.0
101933,1.0
101934,1.0
101935,1.0
101936,1.0
101937,1.0
101938,1.0
101939,1.0
101940,1.0
101941,1.0
101942,1.0
101943,1.0
101944,1.0
101945,1.0
101946,1.0
101947,1.0
101948,1.0
101949,1.0
101950,1.0
101951,1.0
101952,1.0
101953,1.0
101954,1.0
101955,1.0
101956,1.0
101957,1.0
101958,1.0
101959,1.0
101960,1.0
101961,1.0
101962,1.0
101963,1.0
101964,1.0
101965,1.0
101966,1.0
101967,1.0
101968,1.0
101969,1.0
101970,1.0
101971,1.0
101972,1.0
101973,1.0
101974,1.0
101975,1.0
101976,1.0
101977,1.0
101978,1.0
101979,1.0
101980,1.0
101981,1.0
101982,1.0
101983,1.0
101984,1.0
101985,1.0
101986,1.0
101987,1.0
101988,1.0
101989,1.0
101990,1.0
101991,1.0
101992,1.0
101993,1.0
101994,1.0
101995,1.0
101996,1.0
101997,1.0
101998,1.0
101999,1.0
102000,1.0
102001,1.0
102002,1.0
102003,1.0
102004,1.0
102005,1.0
102006,1.0
102007,1.0
102008,1.0
102009,1.0
102010,1.0
102011,1.0
102012,1.0
102013,1.0
102014,1.0
102015,1.0
102016,1.0
102017,1.0
102018,1.0
102019,1.0
102020,1.0
102021,1.0
102022,1.0
102023,1.0
102024,1.0
102025,1.0
102026,1.0
102027,1.0
102028,1.0
102029,1.0
102030,1.0
102031,1.0
102032,1.0
102033,1.0
102034,1.0
102035,1.0
102036,1.0
102037,1.0
102038,1.0
102039,1.0
102040,1.0
102041,1.0
102042,1.0
102043,1.0
102044,1.0
102045,1.0
102046,1.0
102047,1.0
102048,1.0
102049,1.0
102050,1.0
102051,1.0
102052,1.0
102053,1.0
102054,1.0
102055,1.0
102056,1.0
102057,1.0
102058,1.0
102059,0.0
102060,0.0
102061,1.0
102062,0.0
102063,0.0
102064,1.0
102065,0.0
102066,0.0
102067,0.0
102068,0.0
102069,0.0
102070,1.0
102071,0.0
102072,1.0
102073,1.0
102074,0.0
102075,1.0
102076,1.0
102077,0.0
102078,1.0
102079,0.0
102080,0.0
102081,1.0
102082,0.0
102083,0.0
102084,0.0
102085,1.0
102086,0.0
102087,0.0
102088,0.0
102089,0.0
102090,1.0
102091,1.0
102092,1.0
102093,0.0
102094,0.0
102095,0.0
102096,0.0
102097,0.0
102098,0.0
102099,1.0
102100,0.0
102101,0.0
102102,1.0
102103,1.0
102104,0.0
102105,1.0
102106,0.0
102107,0.0
102108,0.0
102109,0.0
102110,0.0
102111,0.0
102112,1.0
102113,1.0
102114,1.0
102115,1.0
102116,1.0
102117,0.0
102118,0.0
102119,0.0
102120,1.0
102121,0.0
102122,1.0
102123,0.0
102124,0.0
102125,0.0
102126,1.0
102127,0.0
102128,0.0
102129,0.0
102130,0.0
102131,0.0
102132,1.0
102133,0.0
102134,0.0
102135,1.0
102136,1.0
102137,0.0
102138,0.0
102139,0.0
102140,0.0
102141,1.0
102142,0.0
102143,0.0
102144,0.0
102145,1.0
102146,1.0
102147,0.0
102148,0.0
102149,0.0
102150,0.0
102151,0.0
102152,0.0
102153,0.0
102154,1.0
102155,0.0
102156,0.0
102157,0.0
102158,0.0
102159,0.0
102160,0.0
102161,0.0
102162,0.0
102163,1.0
102164,0.0
102165,0.0
102166,1.0
102167,0.0
102168,0.0
102169,0.0
102170,1.0
102171,0.0
102172,0.0
102173,1.0
102174,0.0
102175,0.0
102176,0.0
102177,1.0
102178,1.0
102179,0.0
102180,1.0
102181,1.0
102182,0.0
102183,0.0
102184,0.0
102185,0.0
102186,0.0
102187,1.0
102188,0.0
102189,1.0
102190,0.0
102191,0.0
102192,0.0
102193,1.0
102194,0.0
102195,0.0
102196,0.0
102197,0.0
102198,1.0
102199,0.0
102200,0.0
102201,1.0
102202,0.0
102203,0.0
102204,0.0
102205,0.0
102206,1.0
102207,0.0
102208,1.0
102209,0.0
102210,0.0
102211,0.0
102212,0.0
102213,0.0
102214,0.0
102215,0.0
102216,1.0
102217,0.0
102218,1.0
102219,0.0
102220,0.0
102221,0.0
102222,0.0
102223,1.0
102224,0.0
102225,0.0
102226,0.0
102227,0.0
102228,0.0
102229,0.0
102230,1.0
102231,0.0
102232,1.0
102233,0.0
102234,0.0
102235,0.0
102236,1.0
102237,0.0
102238,0.0
102239,0.0
102240,0.0
102241,0.0
102242,1.0
102243,0.0
102244,1.0
102245,0.0
102246,0.0
102247,0.0
102248,1.0
102249,0.0
102250,0.0
102251,1.0
102252,0.0
102253,1.0
102254,1.0
102255,1.0
102256,0.0
102257,0.0
102258,0.0
102259,0.0
102260,0.0
102261,1.0
102262,0.0
102263,0.0
102264,1.0
102265,0.0
102266,0.0
102267,0.0
102268,0.0
102269,0.0
102270,0.0
102271,1.0
102272,0.0
102273,0.0
102274,0.0
102275,0.0
102276,0.0
102277,1.0
102278,1.0
102279,0.0
102280,0.0
102281,1.0
102282,0.0
102283,0.0
102284,0.0
102285,0.0
102286,0.0
102287,0.0
102288,0.0
102289,0.0
102290,0.0
102291,1.0
102292,0.0
102293,0.0
102294,1.0
102295,0.0
102296,0.0
102297,0.0
102298,1.0
102299,0.0
102300,0.0
102301,0.0
102302,0.0
102303,0.0
102304,0.0
102305,0.0
102306,0.0
102307,0.0
102308,0.0
102309,1.0
102310,1.0
102311,0.0
102312,0.0
102313,0.0
102314,1.0
102315,1.0
102316,0.0
102317,0.0
102318,1.0
102319,0.0
102320,0.0
102321,0.0
102322,0.0
102323,0.0
102324,0.0
102325,0.0
102326,0.0
102327,0.0
102328,0.0
102329,0.0
102330,0.0
102331,0.0
102332,0.0
102333,0.0
102334,1.0
102335,0.0
102336,0.0
102337,0.0
102338,0.0
102339,1.0
102340,0.0
102341,0.0
102342,1.0
102343,0.0
102344,0.0
102345,0.0
102346,1.0
102347,0.0
102348,0.0
102349,0.0
102350,0.0
102351,0.0
102352,0.0
102353,0.0
102354,0.0
102355,0.0
102356,0.0
102357,0.0
102358,1.0
102359,1.0
102360,0.0
102361,0.0
102362,0.0
102363,0.0
102364,0.0
102365,0.0
102366,0.0
102367,0.0
102368,0.0
102369,1.0
102370,0.0
102371,0.0
102372,0.0
102373,0.0
102374,0.0
102375,0.0
102376,1.0
102377,0.0
102378,0.0
102379,0.0
102380,1.0
102381,0.0
102382,0.0
102383,0.0
102384,0.0
102385,0.0
102386,0.0
102387,1.0
102388,0.0
102389,0.0
102390,1.0
102391,1.0
102392,1.0
102393,0.0
102394,0.0
102395,0.0
102396,0.0
102397,0.0
102398,0.0
102399,0.0
102400,1.0
102401,0.0
102402,0.0
102403,0.0
102404,1.0
102405,0.0
102406,0.0
102407,0.0
102408,0.0
102409,0.0
102410,0.0
102411,0.0
102412,0.0
102413,0.0
102414,1.0
102415,0.0
102416,0.0
102417,0.0
102418,0.0
102419,0.0
102420,0.0
102421,0.0
102422,0.0
102423,0.0
102424,1.0
102425,0.0
102426,1.0
102427,0.0
102428,0.0
102429,0.0
102430,0.0
102431,0.0
102432,0.0
102433,0.0
102434,1.0
102435,1.0
102436,0.0
102437,1.0
102438,0.0
102439,0.0
102440,0.0
102441,1.0
102442,0.0
102443,0.0
102444,0.0
102445,0.0
102446,0.0
102447,0.0
102448,0.0
102449,0.0
102450,0.0
102451,0.0
102452,0.0
102453,0.0
102454,0.0
102455,0.0
102456,1.0
102457,0.0
102458,0.0
102459,0.0
102460,0.0
102461,0.0
102462,0.0
102463,0.0
102464,0.0
102465,1.0
102466,0.0
102467,1.0
102468,0.0
102469,0.0
102470,1.0
102471,0.0
102472,0.0
102473,0.0
102474,0.0
102475,0.0
102476,0.0
102477,0.0
102478,0.0
102479,0.0
102480,0.0
102481,1.0
102482,0.0
102483,0.0
102484,1.0
102485,1.0
102486,0.0
102487,0.0
102488,1.0
102489,0.0
102490,0.0
102491,0.0
102492,0.0
102493,0.0
102494,0.0
102495,0.0
102496,0.0
102497,1.0
102498,0.0
102499,1.0
102500,0.0
102501,0.0
102502,0.0
102503,0.0
102504,0.0
102505,0.0
102506,0.0
102507,0.0
102508,1.0
102509,0.0
102510,0.0
102511,0.0
102512,0.0
102513,0.0
102514,0.0
102515,0.0
102516,0.0
102517,0.0
102518,0.0
102519,0.0
102520,0.0
102521,0.0
102522,0.0
102523,0.0
102524,0.0
102525,1.0
102526,0.0
102527,0.0
102528,1.0
102529,0.0
102530,0.0
102531,0.0
102532,0.0
102533,0.0
102534,0.0
102535,0.0
102536,0.0
102537,0.0
102538,0.0
102539,0.0
102540,0.0
102541,0.0
102542,0.0
102543,0.0
102544,0.0
102545,0.0
102546,0.0
102547,0.0
102548,0.0
102549,1.0
102550,0.0
102551,1.0
102552,0.0
102553,1.0
102554,0.0
102555,0.0
102556,1.0
102557,1.0
102558,0.0
102559,0.0
102560,0.0
102561,0.0
102562,0.0
102563,0.0
102564,0.0
102565,0.0
102566,0.0
102567,0.0
102568,0.0
102569,1.0
102570,0.0
102571,0.0
102572,0.0
102573,0.0
102574,0.0
102575,0.0
102576,0.0
102577,0.0
102578,0.0
102579,0.0
102580,0.0
102581,1.0
102582,0.0
102583,0.0
102584,0.0
102585,1.0
102586,1.0
102587,0.0
102588,1.0
102589,0.0
102590,0.0
102591,0.0
102592,0.0
102593,1.0
102594,0.0
102595,0.0
102596,0.0
102597,1.0
102598,1.0
102599,0.0
102600,0.0
102601,1.0
102602,1.0
102603,0.0
102604,0.0
102605,1.0
102606,0.0
102607,1.0
102608,1.0
102609,1.0
102610,0.0
102611,0.0
102612,0.0
102613,1.0
102614,0.0
102615,0.0
102616,1.0
102617,0.0
102618,0.0
102619,0.0
102620,0.0
102621,0.0
102622,0.0
102623,1.0
102624,0.0
102625,1.0
102626,0.0
102627,0.0
102628,0.0
102629,0.0
102630,1.0
102631,0.0
102632,0.0
102633,0.0
102634,0.0
102635,0.0
102636,0.0
102637,0.0
102638,0.0
102639,0.0
102640,0.0
102641,0.0
102642,0.0
102643,1.0
102644,0.0
102645,0.0
102646,0.0
102647,1.0
102648,0.0
102649,0.0
102650,0.0
102651,0.0
102652,1.0
102653,0.0
102654,1.0
102655,0.0
102656,1.0
102657,0.0
102658,0.0
102659,0.0
102660,0.0
102661,0.0
102662,0.0
102663,0.0
102664,0.0
102665,0.0
102666,0.0
102667,0.0
102668,1.0
102669,0.0
102670,1.0
102671,1.0
102672,0.0
102673,0.0
102674,0.0
102675,0.0
102676,0.0
102677,0.0
102678,1.0
102679,1.0
102680,1.0
102681,0.0
102682,0.0
102683,0.0
102684,0.0
102685,0.0
102686,0.0
102687,0.0
102688,0.0
102689,0.0
102690,0.0
102691,1.0
102692,0.0
102693,1.0
102694,0.0
102695,0.0
102696,0.0
102697,0.0
102698,1.0
102699,1.0
102700,0.0
102701,0.0
102702,0.0
102703,0.0
102704,0.0
102705,0.0
102706,1.0
102707,1.0
102708,1.0
102709,0.0
102710,0.0
102711,0.0
102712,0.0
102713,0.0
102714,0.0
102715,0.0
102716,0.0
102717,0.0
102718,0.0
102719,0.0
102720,1.0
102721,0.0
102722,1.0
102723,0.0
102724,0.0
102725,0.0
102726,1.0
102727,0.0
102728,0.0
102729,0.0
102730,0.0
102731,0.0
102732,0.0
102733,0.0
102734,1.0
102735,0.0
102736,0.0
102737,0.0
102738,1.0
102739,0.0
102740,0.0
102741,0.0
102742,0.0
102743,1.0
102744,0.0
102745,0.0
102746,0.0
102747,0.0
102748,0.0
102749,1.0
102750,0.0
102751,0.0
102752,0.0
102753,0.0
102754,1.0
102755,0.0
102756,0.0
102757,0.0
102758,0.0
102759,0.0
102760,0.0
102761,0.0
102762,1.0
102763,0.0
102764,0.0
102765,0.0
102766,0.0
102767,0.0
102768,0.0
102769,0.0
102770,0.0
102771,0.0
102772,0.0
102773,0.0
102774,0.0
102775,0.0
102776,0.0
102777,1.0
102778,0.0
102779,0.0
102780,1.0
102781,1.0
102782,0.0
102783,1.0
102784,0.0
102785,0.0
102786,0.0
102787,0.0
102788,0.0
102789,1.0
102790,0.0
102791,1.0
102792,1.0
102793,0.0
102794,1.0
102795,0.0
102796,1.0
102797,0.0
102798,1.0
102799,0.0
102800,0.0
102801,0.0
102802,0.0
102803,0.0
102804,0.0
102805,0.0
102806,0.0
102807,1.0
102808,0.0
102809,0.0
102810,0.0
102811,0.0
102812,0.0
102813,1.0
102814,0.0
102815,1.0
102816,0.0
102817,0.0
102818,1.0
102819,0.0
102820,0.0
102821,1.0
102822,0.0
102823,0.0
102824,0.0
102825,0.0
102826,0.0
102827,0.0
102828,0.0
102829,1.0
102830,1.0
102831,0.0
102832,1.0
102833,0.0
102834,0.0
102835,0.0
102836,0.0
102837,0.0
102838,0.0
102839,0.0
102840,0.0
102841,0.0
102842,0.0
102843,1.0
102844,0.0
102845,0.0
102846,1.0
102847,0.0
102848,1.0
102849,0.0
102850,0.0
102851,0.0
102852,1.0
102853,0.0
102854,0.0
102855,1.0
102856,1.0
102857,0.0
102858,0.0
102859,0.0
102860,0.0
102861,0.0
102862,0.0
102863,0.0
102864,1.0
102865,0.0
102866,0.0
102867,0.0
102868,0.0
102869,0.0
102870,0.0
102871,1.0
102872,0.0
102873,0.0
102874,0.0
102875,0.0
102876,0.0
102877,0.0
102878,0.0
102879,0.0
102880,1.0
102881,0.0
102882,1.0
102883,0.0
102884,0.0
102885,0.0
102886,1.0
102887,0.0
102888,0.0
102889,0.0
102890,0.0
102891,1.0
102892,0.0
102893,0.0
102894,0.0
102895,0.0
102896,0.0
102897,0.0
102898,0.0
102899,0.0
102900,0.0
102901,0.0
102902,0.0
102903,0.0
102904,0.0
102905,0.0
102906,0.0
102907,0.0
102908,0.0
102909,1.0
102910,0.0
102911,1.0
102912,1.0
102913,0.0
102914,0.0
102915,1.0
102916,0.0
102917,0.0
102918,0.0
102919,0.0
102920,0.0
102921,0.0
102922,0.0
102923,0.0
102924,0.0
102925,0.0
102926,0.0
102927,0.0
102928,1.0
102929,0.0
102930,1.0
102931,0.0
102932,0.0
102933,0.0
102934,1.0
102935,0.0
102936,1.0
102937,0.0
102938,0.0
102939,0.0
102940,1.0
102941,1.0
102942,0.0
102943,0.0
102944,0.0
102945,0.0
102946,0.0
102947,0.0
102948,0.0
102949,0.0
102950,0.0
102951,0.0
102952,0.0
102953,0.0
102954,0.0
102955,0.0
102956,0.0
102957,0.0
102958,0.0
102959,0.0
102960,1.0
102961,1.0
102962,0.0
102963,0.0
102964,0.0
102965,0.0
102966,1.0
102967,0.0
102968,0.0
102969,0.0
102970,1.0
102971,1.0
102972,0.0
102973,0.0
102974,0.0
102975,1.0
102976,0.0
102977,0.0
102978,0.0
102979,1.0
102980,0.0
102981,0.0
102982,0.0
102983,0.0
102984,1.0
102985,1.0
102986,0.0
102987,0.0
102988,0.0
102989,0.0
102990,0.0
102991,0.0
102992,1.0
102993,1.0
102994,0.0
102995,0.0
102996,0.0
102997,0.0
102998,0.0
102999,0.0
103000,0.0
103001,0.0
103002,0.0
103003,0.0
103004,1.0
103005,1.0
103006,0.0
103007,0.0
103008,0.0
103009,0.0
103010,0.0
103011,1.0
103012,0.0
103013,1.0
103014,1.0
103015,1.0
103016,0.0
103017,1.0
103018,0.0
103019,0.0
103020,0.0
103021,0.0
103022,0.0
103023,1.0
103024,0.0
103025,0.0
103026,1.0
103027,0.0
103028,0.0
103029,1.0
103030,0.0
103031,0.0
103032,0.0
103033,1.0
103034,0.0
103035,1.0
103036,1.0
103037,0.0
103038,0.0
103039,1.0
103040,0.0
103041,0.0
103042,0.0
103043,0.0
103044,0.0
103045,1.0
103046,0.0
103047,0.0
103048,0.0
103049,0.0
103050,0.0
103051,0.0
103052,0.0
103053,0.0
103054,0.0
103055,0.0
103056,0.0
103057,1.0
103058,0.0
103059,1.0
103060,0.0
103061,0.0
103062,0.0
103063,1.0
103064,0.0
103065,0.0
103066,1.0
103067,1.0
103068,0.0
103069,1.0
103070,0.0
103071,0.0
103072,0.0
103073,0.0
103074,0.0
103075,0.0
103076,0.0
103077,0.0
103078,0.0
103079,0.0
103080,0.0
103081,1.0
103082,0.0
103083,0.0
103084,0.0
103085,0.0
103086,0.0
103087,0.0
103088,0.0
103089,1.0
103090,0.0
103091,0.0
103092,0.0
103093,0.0
103094,1.0
103095,1.0
103096,0.0
103097,0.0
103098,0.0
103099,0.0
103100,0.0
103101,1.0
103102,0.0
103103,0.0
103104,1.0
103105,0.0
103106,1.0
103107,0.0
103108,0.0
103109,0.0
103110,0.0
103111,1.0
103112,0.0
103113,1.0
103114,0.0
103115,0.0
103116,1.0
103117,1.0
103118,1.0
103119,0.0
103120,0.0
103121,1.0
103122,0.0
103123,0.0
103124,0.0
103125,0.0
103126,1.0
103127,0.0
103128,1.0
103129,0.0
103130,0.0
103131,0.0
103132,0.0
103133,0.0
103134,0.0
103135,0.0
103136,0.0
103137,0.0
103138,1.0
103139,0.0
103140,0.0
103141,0.0
103142,0.0
103143,0.0
103144,0.0
103145,0.0
103146,1.0
103147,1.0
103148,0.0
103149,0.0
103150,0.0
103151,0.0
103152,1.0
103153,0.0
103154,0.0
103155,1.0
103156,0.0
103157,0.0
103158,0.0
103159,0.0
103160,0.0
103161,0.0
103162,1.0
103163,0.0
103164,1.0
103165,0.0
103166,0.0
103167,1.0
103168,0.0
103169,0.0
103170,1.0
103171,0.0
103172,0.0
103173,0.0
103174,1.0
103175,0.0
103176,0.0
103177,0.0
103178,0.0
103179,1.0
103180,0.0
103181,0.0
103182,0.0
103183,0.0
103184,0.0
103185,1.0
103186,0.0
103187,1.0
103188,0.0
103189,0.0
103190,0.0
103191,0.0
103192,0.0
103193,1.0
103194,1.0
103195,0.0
103196,0.0
103197,0.0
103198,0.0
103199,0.0
103200,0.0
103201,0.0
103202,0.0
103203,0.0
103204,0.0
103205,0.0
103206,1.0
103207,0.0
103208,0.0
103209,0.0
103210,1.0
103211,0.0
103212,0.0
103213,0.0
103214,0.0
103215,1.0
103216,0.0
103217,0.0
103218,0.0
103219,1.0
103220,0.0
103221,0.0
103222,1.0
103223,0.0
103224,0.0
103225,0.0
103226,0.0
103227,0.0
103228,0.0
103229,0.0
103230,0.0
103231,0.0
103232,1.0
103233,0.0
103234,0.0
103235,0.0
103236,1.0
103237,1.0
103238,1.0
103239,0.0
103240,0.0
103241,0.0
103242,0.0
103243,0.0
103244,0.0
103245,0.0
103246,0.0
103247,0.0
103248,0.0
103249,1.0
103250,0.0
103251,0.0
103252,1.0
103253,0.0
103254,0.0
103255,0.0
103256,0.0
103257,0.0
103258,0.0
103259,0.0
103260,0.0
103261,0.0
103262,0.0
103263,1.0
103264,0.0
103265,0.0
103266,0.0
103267,1.0
103268,0.0
103269,0.0
103270,0.0
103271,0.0
103272,0.0
103273,0.0
103274,1.0
103275,0.0
103276,1.0
103277,0.0
103278,0.0
103279,0.0
103280,0.0
103281,0.0
103282,0.0
103283,0.0
103284,0.0
103285,1.0
103286,0.0
103287,1.0
103288,0.0
103289,0.0
103290,1.0
103291,0.0
103292,0.0
103293,0.0
103294,0.0
103295,1.0
103296,0.0
103297,0.0
103298,1.0
103299,0.0
103300,1.0
103301,0.0
103302,0.0
103303,0.0
103304,0.0
103305,0.0
103306,0.0
103307,0.0
103308,0.0
103309,0.0
103310,1.0
103311,0.0
103312,0.0
103313,1.0
103314,1.0
103315,0.0
103316,0.0
103317,0.0
103318,0.0
103319,0.0
103320,0.0
103321,0.0
103322,0.0
103323,1.0
103324,0.0
103325,0.0
103326,0.0
103327,0.0
103328,0.0
103329,0.0
103330,1.0
103331,0.0
103332,0.0
103333,0.0
103334,0.0
103335,0.0
103336,0.0
103337,0.0
103338,0.0
103339,0.0
103340,0.0
103341,0.0
103342,0.0
103343,1.0
103344,0.0
103345,1.0
103346,0.0
103347,0.0
103348,0.0
103349,0.0
103350,0.0
103351,0.0
103352,0.0
103353,1.0
103354,1.0
103355,0.0
103356,0.0
103357,0.0
103358,0.0
103359,0.0
103360,0.0
103361,0.0
103362,1.0
103363,0.0
103364,1.0
103365,0.0
103366,0.0
103367,0.0
103368,1.0
103369,0.0
103370,0.0
103371,0.0
103372,0.0
103373,0.0
103374,0.0
103375,0.0
103376,0.0
103377,0.0
103378,0.0
103379,0.0
103380,0.0
103381,0.0
103382,1.0
103383,0.0
103384,0.0
103385,0.0
103386,1.0
103387,0.0
103388,0.0
103389,0.0
103390,0.0
103391,1.0
103392,0.0
103393,1.0
103394,1.0
103395,0.0
103396,0.0
103397,0.0
103398,0.0
103399,0.0
103400,0.0
103401,1.0
103402,0.0
103403,0.0
103404,0.0
103405,0.0
103406,0.0
103407,0.0
103408,0.0
103409,0.0
103410,0.0
103411,0.0
103412,0.0
103413,0.0
103414,0.0
103415,0.0
103416,0.0
103417,1.0
103418,0.0
103419,0.0
103420,0.0
103421,0.0
103422,1.0
103423,0.0
103424,0.0
103425,0.0
103426,1.0
103427,0.0
103428,0.0
103429,1.0
103430,1.0
103431,0.0
103432,0.0
103433,0.0
103434,0.0
103435,0.0
103436,0.0
103437,0.0
103438,0.0
103439,1.0
103440,0.0
103441,0.0
103442,1.0
103443,0.0
103444,0.0
103445,0.0
103446,1.0
103447,0.0
103448,0.0
103449,0.0
103450,0.0
103451,0.0
103452,0.0
103453,0.0
103454,0.0
103455,0.0
103456,0.0
103457,0.0
103458,0.0
103459,0.0
103460,0.0
103461,0.0
103462,0.0
103463,0.0
103464,1.0
103465,0.0
103466,0.0
103467,0.0
103468,1.0
103469,0.0
103470,0.0
103471,1.0
103472,0.0
103473,1.0
103474,0.0
103475,0.0
103476,0.0
103477,0.0
103478,0.0
103479,1.0
103480,0.0
103481,0.0
103482,0.0
103483,1.0
103484,0.0
103485,0.0
103486,0.0
103487,0.0
103488,0.0
103489,0.0
103490,0.0
103491,0.0
103492,0.0
103493,0.0
103494,0.0
103495,0.0
103496,0.0
103497,1.0
103498,1.0
103499,0.0
103500,0.0
103501,0.0
103502,0.0
103503,0.0
103504,1.0
103505,1.0
103506,0.0
103507,0.0
103508,0.0
103509,1.0
103510,0.0
103511,0.0
103512,0.0
103513,0.0
103514,0.0
103515,0.0
103516,0.0
103517,0.0
103518,0.0
103519,0.0
103520,0.0
103521,0.0
103522,0.0
103523,0.0
103524,0.0
103525,0.0
103526,0.0
103527,0.0
103528,0.0
103529,1.0
103530,0.0
103531,1.0
103532,0.0
103533,0.0
103534,0.0
103535,0.0
103536,0.0
103537,0.0
103538,0.0
103539,1.0
103540,0.0
103541,0.0
103542,1.0
103543,0.0
103544,1.0
103545,0.0
103546,0.0
103547,0.0
103548,0.0
103549,0.0
103550,0.0
103551,1.0
103552,0.0
103553,0.0
103554,1.0
103555,0.0
103556,0.0
103557,0.0
103558,1.0
103559,0.0
103560,0.0
103561,0.0
103562,0.0
103563,0.0
103564,0.0
103565,0.0
103566,0.0
103567,0.0
103568,0.0
103569,1.0
103570,0.0
103571,1.0
103572,0.0
103573,0.0
103574,0.0
103575,1.0
103576,0.0
103577,0.0
103578,0.0
103579,0.0
103580,0.0
103581,0.0
103582,0.0
103583,0.0
103584,0.0
103585,0.0
103586,0.0
103587,0.0
103588,0.0
103589,0.0
103590,0.0
103591,1.0
103592,0.0
103593,1.0
103594,1.0
103595,0.0
103596,0.0
103597,1.0
103598,0.0
103599,1.0
103600,0.0
103601,0.0
103602,0.0
103603,0.0
103604,0.0
103605,1.0
103606,1.0
103607,1.0
103608,0.0
103609,0.0
103610,0.0
103611,0.0
103612,0.0
103613,0.0
103614,0.0
103615,1.0
103616,0.0
103617,0.0
103618,0.0
103619,0.0
103620,0.0
103621,1.0
103622,0.0
103623,0.0
103624,0.0
103625,0.0
103626,0.0
103627,0.0
103628,0.0
103629,1.0
103630,0.0
103631,0.0
103632,0.0
103633,1.0
103634,0.0
103635,0.0
103636,0.0
103637,0.0
103638,1.0
103639,0.0
103640,0.0
103641,0.0
103642,1.0
103643,0.0
103644,0.0
103645,1.0
103646,0.0
103647,0.0
103648,1.0
103649,0.0
103650,0.0
103651,0.0
103652,0.0
103653,0.0
103654,0.0
103655,0.0
103656,0.0
103657,0.0
103658,0.0
103659,0.0
103660,1.0
103661,1.0
103662,0.0
103663,0.0
103664,0.0
103665,1.0
103666,0.0
103667,0.0
103668,0.0
103669,0.0
103670,0.0
103671,1.0
103672,0.0
103673,0.0
103674,0.0
103675,0.0
103676,0.0
103677,0.0
103678,0.0
103679,0.0
103680,0.0
103681,0.0
103682,0.0
103683,0.0
103684,0.0
103685,0.0
103686,0.0
103687,0.0
103688,1.0
103689,0.0
103690,1.0
103691,0.0
103692,0.0
103693,1.0
103694,0.0
103695,0.0
103696,0.0
103697,0.0
103698,0.0
103699,0.0
103700,1.0
103701,0.0
103702,0.0
103703,0.0
103704,0.0
103705,0.0
103706,0.0
103707,0.0
103708,0.0
103709,0.0
103710,0.0
103711,0.0
103712,0.0
103713,0.0
103714,0.0
103715,1.0
103716,1.0
103717,0.0
103718,1.0
103719,0.0
103720,0.0
103721,0.0
103722,0.0
103723,0.0
103724,1.0
103725,1.0
103726,1.0
103727,1.0
103728,1.0
103729,1.0
103730,1.0
103731,1.0
103732,1.0
103733,1.0
103734,1.0
103735,1.0
103736,1.0
103737,1.0
103738,1.0
103739,1.0
103740,1.0
103741,1.0
103742,1.0
103743,1.0
103744,1.0
103745,1.0
103746,1.0
103747,1.0
103748,1.0
103749,1.0
103750,1.0
103751,1.0
103752,1.0
103753,1.0
103754,1.0
103755,1.0
103756,1.0
103757,1.0
103758,1.0
103759,1.0
103760,1.0
103761,1.0
103762,1.0
103763,1.0
103764,1.0
103765,1.0
103766,1.0
103767,1.0
103768,1.0
103769,1.0
103770,1.0
103771,1.0
103772,1.0
103773,1.0
103774,1.0
103775,1.0
